GeneID,SRR7885663
CDK5,96.566467
SLC4A2,75.504326
LOC130541680,0.132925
FASTK,51.626427
TMUB1,48.965748
ASB10,0.0
IQCA1L,0.0
LOC103785481,0.0
ABCF2,30.150009
CHPF2,36.143906
SMARCD3,233.598221
NUB1,44.794521
WDR86,31.461281
LOC129398371,0.0
CRYGN,0.0
RHEB,185.883453
GALNTL5,0.0
PRKAG2,9.981433
GALNT11,69.571472
LOC112440608,0.0
LOC100974986,0.428174
LOC117981214,0.040365
XRCC2,4.826313
LOC117981157,12.849572
KMT2C,24.306658
ACTR3B,28.334995
LOC117981156,0.128041
LOC129398372,0.0
HTR5A,0.91234
LOC129398373,0.273339
PAXIP1,14.134501
DPP6,92.642471
LOC117981158,0.0
INSIG1,44.988815
LOC100988019,5.133848
SHH,4.107488
LOC100984998,0.0
LOC100995171,0.716545
RNF32,2.560725
EN2,3.131211
CNPY1,10.158622
RBM33,22.156193
MNX1,0.0
NOM1,6.24719
LMBR1,46.836517
LOC112440638,0.0
UBE3C,39.637939
DNAJB6,128.160843
LOC129398374,200.105515
LOC117981169,0.714534
NCAPG2,13.317127
LOC129398385,0.230429
ESYT2,31.253258
LOC129398386,0.667949
DYNC2I1,26.652882
LOC117978731,0.579122
VIPR2,8.500082
LOC134730831,0.0
PTPRN2,133.936874
LOC134730747,0.0
LOC117981168,0.029963
LOC129398375,0.184439
LOC134730733,0.178056
LOC117978729,4.082585
LOC134730730,0.140428
LOC117975329,1.43938
LOC117981322,0.211657
LOC100989958,0.15935
LOC129395831,0.973342
ZNF596,2.79165
LOC117981320,0.038909
ERICH1,9.562313
FBXO25,12.824763
TDRP,26.632423
LOC103784255,10.952193
CLN8,14.65386
LOC100983017,8.861084
LOC129398376,25.903612
LOC134730728,5.854721
LOC134730729,4.914746
LOC129398382,10.802084
LOC134730731,1.12132
LOC134730732,0.125255
LOC134730727,2.288271
LOC129398377,12.885204
LOC129393686,6.135205
LOC117981559,0.0
DLGAP2,3.200517
LOC134730857,0.0
LOC129395855,0.143514
ARHGEF10,14.065725
LOC134730952,0.045958
LOC134730949,0.017416
LOC134730951,0.0
LOC134730950,0.0
KBTBD11,43.170959
MYOM2,4.946702
LOC134730858,0.047963
LOC112440755,0.0
XKR5,0.445308
LOC117981307,2.737545
LOC106634351,0.251552
LOC117978165,0.0
DEFB135,0.006417
LOC117978163,0.007736
LOC130541196,0.0
LOC129395836,0.0
LOC117981556,0.0
LOC129395901,0.101194
LOC129395900,0.024782
LOC129395899,0.028362
LOC129395898,0.079026
MCPH1,9.491016
ANGPT2,1.119173
LOC129395841,4.317694
AGPAT5,90.279739
LOC134730953,0.175303
LOC129395909,0.092583
LOC129395908,0.099626
LOC129395897,0.15241
LOC100991118,0.0
LOC117981308,73.891388
LOC129395916,0.448691
LOC134731025,1.117561
LOC129395894,0.079303
LOC129395895,0.041854
LOC129395893,0.075035
LOC129395892,0.059271
LOC129395891,0.058376
LOC129395889,0.065949
LOC129395888,0.0
CSMD1,2.08284
LOC117981554,0.0
LOC134730860,0.0
LOC134731021,0.532697
LOC129395873,0.0
LOC129395870,0.0
LOC129395871,0.034971
LOC129395869,0.059202
LOC129395867,0.050115
LOC129395868,0.052175
LOC134730861,0.075585
LOC129395866,0.057275
LOC129395865,0.037938
LOC129395863,0.07889
LOC129395862,0.039927
LOC129395860,0.057964
LOC129395858,0.038207
LOC100992112,1.901569
LOC134731028,0.094174
LOC117977895,6.278224
LOC100988971,8.453942
LOC134731029,1.941913
LOC129395842,0.0
LOC129395840,0.0
LOC100989933,3.34852
LOC117981336,7.480133
LOC129395834,1.451118
LOC134731032,1.341107
CLDN23,0.185693
PRAG1,15.767039
LOC134730957,0.013501
LOC134730956,0.23679
LOC112438832,0.0
PPP1R3B,5.72377
MFHAS1,10.778183
ERI1,10.713189
LOC112438830,0.0
LOC112438833,0.0
LOC134730958,0.480834
LOC129398567,0.083478
LOC112438834,0.0
LOC106634406,0.391939
TNKS,48.849365
LOC134730959,0.362785
LOC134730960,1.584452
RP1L1,0.494993
C7H8orf74,0.055743
SOX7,5.375742
PINX1,8.047919
LOC100973786,0.006616
MSRA,52.483521
LOC129398568,0.105706
LOC112438838,0.000667
PRSS51,1.639348
PRSS55,0.0
XKR6,2.194098
LOC130541734,0.0
LOC100990410,0.685221
MTMR9,25.08029
SLC35G5,0.36132
GATA4,0.0
BLK,0.0
LOC100991087,0.0
LOC112438837,0.0
FAM167A,41.868034
LOC134730961,0.838585
DEFB136,0.026869
LOC134730962,0.027835
LOC117981338,0.0
LOC129398500,0.207918
LOC129398512,0.31531
LOC129398579,0.029326
LOC129398580,0.117665
NEIL2,14.07728
LOC106634401,1.463639
FDFT1,151.740173
CTSB,395.971802
LOC129395887,0.0
LOC134731047,0.913811
LOC134731048,1.819825
LOC129395883,0.0
LOC117981324,0.724718
LOC134730848,0.267093
LOC129398572,2.990279
LOC134731033,1.388728
LOC117978000,9.025949
LOC134731034,0.047968
LOC134731045,0.110595
LOC129398578,0.0
LOC134730867,0.050115
LOC129398513,0.068977
LOC134730868,0.071042
LOC134730869,0.053144
LOC129398519,0.074209
LOC100978344,0.679705
LOC134731015,0.0
LOC134731049,1.189374
LOC129398565,8.995654
LOC134728413,0.520148
LOC129398586,0.0
LOC117978522,0.0
LOC117981327,0.027738
LOC134731046,0.803563
LOC117981342,0.0
LOC129398585,0.110062
LOC129398584,0.523119
LOC129398591,10.758965
LOC129398588,1.757336
LOC134731036,2.809468
LOC130541735,0.0
LOC130541736,0.689456
LONRF1,33.426628
TRMT9B,1.727412
DLC1,3.128845
C7H8orf48,5.048888
LOC134730870,0.0
FGF20,0.262272
MSR1,0.0
SGCZ,0.459858
LOC112440748,0.0
LOC112440740,0.0
LOC134731050,0.100721
MICU3,20.247042
LOC134731051,0.079191
TUSC3,178.453293
SLC7A2,0.834664
LOC117981564,0.0
FGL1,0.0
PDGFRL,6.913663
LOC129398595,0.044064
MTUS1,30.257856
LOC134731053,0.251562
ZDHHC2,42.158978
CNOT7,48.660786
VPS37A,39.837788
MTMR7,20.268686
NAT1,1.14322
NAT2,0.20402
ASAH1,129.813232
LOC103786971,4.733261
SH2D4A,0.121998
CSGALNACT1,2.481541
PCM1,76.36203
INTS10,33.906345
SLC18A1,2.531133
LPL,36.141392
PSD3,41.861092
LOC103786970,0.059626
LOC129398597,0.342029
LOC112440751,0.0
LOC134731055,0.0
ATP6V1B2,158.158569
LZTS1,25.074286
DOK2,0.201207
GFRA2,15.927817
NPM2,1.168424
LOC112440783,0.848432
FGF17,0.876732
DMTN,40.475613
LOC117981365,0.080399
XPO7,80.624687
REEP4,10.703572
SFTPC,0.0
LGI3,1.888293
FHIP2B,31.014072
NUDT18,4.599916
HR,0.212544
BMP1,30.620173
PHYHIP,21.441774
POLR3D,13.340444
MIR320A,0.0
rna-NR_163081.1,0.0
PIWIL2,0.309389
SLC39A14,19.661024
PDLIM2,13.673899
PPP3CC,22.129774
SORBS3,26.363758
EGR3,0.97086
C7H8orf58,20.44272
LOC130541718,0.040645
CCAR2,115.824638
BIN3,19.272579
TNFRSF10C,2.147619
TNFRSF10D,1.873802
TNFRSF10A,0.291834
LOC103786961,0.0
PEBP4,3.568438
LOC103786962,0.0
RHOBTB2,42.687866
TNFRSF10B,51.858574
CHMP7,35.179329
LOC134731057,0.0
NKX3-1,0.13354
SLC25A37,8.559727
STC1,9.538671
R3HCC1,74.586563
LOXL2,42.989891
ENTPD4,23.958485
LOC117981366,0.0
GNRH1,21.508917
NEFL,84.65612
DOCK5,2.0709
LOC112440813,0.0
KCTD9,11.684821
CDCA2,2.646442
LOC134731058,0.0
ADAM28,0.451259
ADAMDEC1,0.0
ADAM7,0.051909
NEFM,105.81794
EBF2,1.495417
PPP2R2A,85.281982
STMN4,636.724243
CHRNA2,1.723509
BNIP3L,208.546265
PNMA2,163.935974
DPYSL2,435.092468
LOC134730967,0.068826
ADRA1A,2.768153
TRIM35,15.712437
PTK2B,22.768347
EPHX2,23.567934
NUGGC,0.02185
ESCO2,1.841267
LOC112440720,0.0
PBK,16.54213
SCARA5,0.131721
LOC134730968,0.0
SCARA3,18.59083
LOC112440728,0.0
CCDC25,56.147861
CLU,1990.279297
PNOC,7.817481
ELP3,46.625416
LOC112440719,1.301963
ZNF395,20.793467
KIF13B,8.091335
LOC130541742,0.0
LOC134730969,0.18575
LOC130541741,0.095624
DUSP4,105.09716
FBXO16,7.888793
FZD3,81.489662
EXTL3,118.049423
INTS9,18.645008
HMBOX1,15.715801
SARAF,874.890503
GTF2E2,61.597923
SMIM18,28.110104
LOC112440812,0.0
LEPROTL1,53.116962
LOC100980034,0.287324
MBOAT4,0.0
DCTN6,125.023804
LOC134730849,0.102136
RBPMS,6.458539
TEX15,1.511689
GSR,39.683117
UBXN8,5.394963
PPP2CB,268.518158
PURG,5.700593
WRN,3.919978
LOC117981377,1.605295
FUT10,8.204391
LOC103783693,0.842486
MAK16,9.154716
TTI2,20.480839
RNF122,62.074356
DUSP26,40.911457
LOC100969626,1.116295
NRG1,7.802092
LOC130541743,0.0
LOC129398606,5.843177
LOC134730872,0.0
LOC103783680,0.0
ZNF703,10.931721
KCNU1,0.0
LOC129398469,0.124863
UNC5D,15.55544
LOC117981380,0.0
LOC103783682,0.0
LOC129398608,0.098171
LOC129398609,0.0
ERLIN2,36.81942
LOC100995507,1.811907
PLPBP,42.759609
ADGRA2,8.239189
BRF2,19.270737
ADRB3,0.04408
GOT1L1,0.003367
EIF4EBP1,37.825081
RAB11FIP1,27.413582
ASH2L,51.873055
LOC112440717,0.0
STAR,1.215065
LSM1,70.850441
LOC112440818,0.0
BAG4,7.638131
DDHD2,52.639687
PLPP5,43.573078
NSD3,74.303047
LOC129398610,0.0
LINC03042,0.081749
LOC117981568,0.886615
PLEKHA2,6.982049
TACC1,15.023246
HTRA4,0.0
TM2D2,30.380281
LETM2,13.820966
FGFR1,248.28772
IDO1,0.403853
IDO2,0.0
LOC100968973,0.0
LOC103786903,0.0
LOC134730873,0.0
TCIM,27.811419
ADAM9,105.840668
LOC112440757,0.0
ADAM32,0.726277
ZMAT4,2.503454
SFRP1,69.907326
LOC100968043,0.014175
LOC129398611,0.0
LOC112440721,0.0
GOLGA7,105.331528
GINS4,5.116107
NKX6-3,0.0
GPAT4,28.775423
ANK1,3.613734
MIR486-1,0.0
MIR486-2,0.0
rna-NR_163082.1,0.0
rna-NR_163122.1,0.0
KAT6A,43.004429
LOC112440775,0.0
CHRNB3,0.220624
CHRNA6,1.889723
THAP1,14.61255
LOC129398613,0.157462
AP3M2,58.400978
PLAT,50.543587
LOC112440791,0.0
IKBKB,16.047302
POLB,49.694378
DKK4,0.388763
VDAC3,201.147354
SLC20A2,25.573549
SMIM19,30.49646
LOC129398616,0.016526
LOC100983339,20.496914
LOC103786893,0.297084
RNF170,29.536636
HOOK3,17.517078
FNTA,79.560127
POMK,9.752032
HGSNAT,51.134705
SPIDR,37.653408
LOC112440822,0.0
CEBPD,16.497837
CLXN,11.20356
SNAI2,5.743461
LOC130541746,0.030049
LOC134730973,0.024216
LOC134730974,0.074513
LOC130541747,0.0
UBE2V2,159.246201
PRKDC,45.030251
MCM4,34.717545
PXDNL,3.242018
SNTG1,1.377616
ALKAL1,0.248499
PCMTD1,34.65807
LOC117981395,6.96652
LOC100975471,6.366016
LOC130541748,0.0
NPBWR1,0.124822
LOC117981570,0.426644
OPRK1,5.552333
RB1CC1,37.9823
LOC117981569,0.160459
LOC117981397,80.350494
RGS20,20.305529
LOC112440712,0.0
ATP6V1H,91.108528
TCEA1,213.88237
SOX17,0.0
LYPLA1,44.205143
MRPL15,49.054459
LOC100973796,14.803493
RP1,0.013309
TMEM68,29.941673
TGS1,13.53725
LYN,14.078553
LOC117981595,0.0
XKR4,9.626256
MOS,0.064828
LOC130541749,0.0
SDR16C5,0.088701
LOC100995677,8.659951
RPS20,987.190796
LOC112440792,0.917314
PLAG1,5.130861
CHCHD7,36.469124
LOC117981401,2.578651
LOC117981403,0.0
PENK,78.679741
LOC117981402,0.370068
LOC117981406,0.048491
LOC130541751,0.16927
BPNT2,61.273312
LOC134730975,0.814478
FAM110B,36.745617
LOC134730976,0.474113
UBXN2B,52.641922
SDCBP,216.534698
NSMAF,10.410866
LOC112440779,0.000291
CA8,2.449771
TOX,28.442682
LOC112440808,0.047675
LOC130541752,8.971274
RAB2A,265.887177
LOC130541753,0.0
CHD7,35.817482
LOC117981407,0.087272
LOC134730977,0.39322
CLVS1,35.44873
ASPH,55.460049
LOC100977932,0.052211
TTPA,1.272748
LOC117981410,0.0
LOC100985648,0.0
LOC117981412,0.0
MIR124A,1.25105
rna-NR_106562.1,0.0
YTHDF3,57.561768
BHLHE22,16.905262
LOC134730978,0.373814
LOC117981411,0.221246
LOC100968459,0.031393
CYP7B1,3.686161
LOC129398619,18.664799
NKAIN3,31.667435
GGH,50.581509
ARMC1,37.654301
DNAJC5B,0.241993
CRH,6.756638
LOC100991263,0.249378
TRIM55,0.166673
TRNAY-GUA-5,0.0
TRNAY-GUA-6,0.0
TRNAA-AGC-21,0.0
RRS1,18.907314
MTFR1,11.987822
PDE7A,17.01099
ADHFE1,11.091417
VXN,6.524236
LOC112440705,0.0
MYBL1,4.703175
VCPIP1,12.216402
LOC129398620,9.720218
LOC117981299,0.0
SGK3,1.018832
LOC100987887,1.162035
PPP1R42,0.620847
MCMDC2,3.207936
LOC103783799,183.685593
LOC112440765,1.683246
TCF24,0.10267
LOC106635045,0.0
LOC112440747,0.0
CPA6,1.657349
PREX2,2.520958
LOC106635035,0.192698
C7H8orf34,1.019944
LOC103783798,0.003147
COPS5,47.041496
CSPP1,13.61291
ARFGEF1,33.871292
SULF1,34.04789
LOC100980854,15.925756
LOC117981575,0.478832
SLCO5A1,8.122653
LACTB2,10.672822
TRAM1,70.502609
LOC112440787,0.0
NCOA2,22.801847
XKR9,1.040052
EYA1,0.757384
LOC129393006,0.0
LOC100975193,242.24292
MSC,0.16652
LOC134730981,0.0
TRPA1,0.0
SBSPON,1.396462
KCNB2,2.51057
LOC130541757,0.0
TERF1,37.569489
C7H8orf89,1.159693
RPL7,1232.838135
RDH10,15.593503
UBE2W,17.543983
LOC130541758,0.192824
STAU2,99.494377
ELOC,98.349632
TMEM70,20.205048
LY96,0.0
LOC112440730,0.0
JPH1,1.26855
GDAP1,54.217293
LOC117981429,0.0
PI15,26.000284
LOC117981430,1.620601
HNF4G,0.060462
CRISPLD1,39.7826
PEX2,53.339561
LOC106635048,1.267007
LOC100976572,2.649713
ZFHX4,26.567291
LOC134730983,0.0
IL7,0.276608
LOC100986205,7.97952
LOC129398624,0.132114
PKIA,274.60733
LOC129398625,2.538519
LOC134730984,0.510341
ZC2HC1A,45.313725
LOC129398626,0.117875
LOC112440743,0.0
HEY1,20.566931
LOC112440760,0.0
STMN2,1593.749634
LOC103783785,0.357065
LOC117981432,0.0
TPD52,60.857491
ZBTB10,6.856722
LOC134730879,0.0
ZNF704,26.034521
LOC112440766,0.0
PAG1,12.692749
LOC100974211,0.377685
LOC117981435,0.982638
FABP5,140.016617
CHMP4C,0.0
LOC100977552,1.107979
ZFAND1,10.264552
SNX16,1.817154
LOC134730985,0.0
PMP2,0.351112
FABP9,0.0
FABP4,0.0
FABP12,0.0
LOC100973509,0.070027
SLC10A5,0.0
IMPA1,32.143074
LOC100972823,29.261005
LOC134730987,0.0
CA1,0.0
LOC103786542,0.03588
LOC129398524,0.0
ATP6V0D2,0.0
CA3,0.291803
LOC103783782,0.0
CA2,5.643184
CNGB3,0.0
RALYL,47.790192
LOC112440708,0.0
LRRCC1,4.68094
LOC112440694,1.758896
E2F5,71.594467
RBIS,85.825096
CA13,2.772847
WWP1,33.227493
RMDN1,26.479025
CPNE3,87.258659
LOC100988602,0.0
RIPK2,8.136543
LOC112440718,0.0
OSGIN2,30.070755
NBN,40.494946
MMP16,18.04866
LOC134730989,6.730234
LOC117981445,0.140181
LOC117981446,0.253733
DECR1,36.009754
CALB1,406.447876
TMEM64,39.126717
LRRC69,0.124304
SLC26A7,1.147971
LOC100978605,6.277244
LOC134730941,0.0
LOC134730940,0.0
NECAB1,2.634137
LOC134730991,0.0
C7H8orf88,1.750406
PIP4P2,28.83181
LOC134730990,0.342375
LOC100983661,53.116928
OTUD6B,18.141302
RUNX1T1,33.303352
TRIQK,27.063488
LOC134730992,0.279067
CIBAR1,34.010925
RBM12B,18.287285
LOC117981453,0.364119
TMEM67,23.419386
PDP1,28.373606
CDH17,0.0
GEM,10.003543
RAD54B,7.302719
FSBP,13.989843
LOC130541764,0.123057
LOC134730993,0.172624
VIRMA,34.900127
ESRP1,0.193998
DPY19L4,8.750109
LOC134730994,0.141442
LOC134730995,0.096267
PLEKHF2,6.761416
GDF6,0.98697
CFAP418,20.691339
LOC130541765,0.0
TRNAS-AGA-8,0.0
INTS8,30.745527
CCNE2,6.665606
NDUFAF6,11.425437
LOC112440781,0.0
TP53INP1,37.59906
LOC112440707,0.0
LOC100983108,0.068045
LOC100985683,597.534546
LOC103786627,0.278765
MTERF3,26.588608
PTDSS1,76.517509
SDC2,102.700546
CPQ,3.241356
TSPYL5,1.193529
LOC117981462,0.001229
LOC112440803,0.0
MTDH,78.499512
LOC129398629,0.075631
LAPTM4B,339.79129
LOC134730834,0.0
OSR2,0.310368
NIPAL2,1.069423
LOC112440723,0.009477
RIDA,48.15873
POP1,9.989367
LOC117981464,1.512466
MATN2,32.428459
RPL30,369.773743
LOC112440753,0.32738
LOC112440739,0.669577
ERICH5,0.558553
STK3,12.327409
LOC117981466,0.0
KCNS2,1.138163
LOC112440824,0.0
RGS22,0.137433
LOC112440770,0.0
FBXO43,0.542915
POLR2K,118.011429
SPAG1,7.392047
RNF19A,51.351055
LOC117981469,4.326363
VPS13B,10.976251
LOC100994763,321.207062
SNX31,0.0
LOC134730942,0.064716
ANKRD46,91.738556
LOC112440732,0.0
PABPC1,345.953857
LOC117981471,0.17682
LOC100971712,38.014687
ZNF706,108.86338
GRHL2,0.109884
YWHAZ,1016.228455
NCALD,125.261917
LOC112440777,0.0
LOC117981473,0.097383
LOC117981474,0.0
KLF10,30.189177
LOC103786634,1.269367
LOC134730997,0.172754
RRM2B,26.618111
UBR5,48.209953
LOC112440772,0.0
DCSTAMP,0.0
DPYS,0.0
LRP12,50.14838
LOC100986578,1.213662
LOC117981484,0.0
LOC117981585,0.0
ZFPM2,23.713528
ANGPT1,15.107387
OXR1,46.832924
LOC112440745,0.0
ABRA,0.179513
RSPO2,52.13205
LOC117981301,0.0
AZIN1,287.657318
ATP6V1C1,42.944607
LOC117981477,16.493849
LOC129398635,0.479859
BAALC,241.303055
LOC117981478,0.152396
LOC129398636,2.362723
FZD6,44.111786
LOC129398671,0.0
CTHRC1,2.494649
LOC112440816,0.601318
SLC25A32,19.882309
DCAF13,85.291481
LOC129398639,0.450706
RIMS2,9.38448
LOC112440790,0.0
TRHR,0.173391
TMEM74,6.157001
LOC129398640,0.0
EIF3E,357.944
LOC117981487,0.227809
LOC117981488,0.043057
EMC2,98.683296
PKHD1L1,0.101416
LOC129398641,0.169719
NUDCD1,21.200815
ENY2,120.866425
EBAG9,22.150154
LOC130541769,0.0
SYBU,45.275021
LOC130541770,0.0
LOC106635071,29.609322
KCNV1,0.152193
LOC117981491,0.0
LOC134731000,0.038172
LOC117981587,0.084814
CSMD3,2.148086
LOC117981492,0.0
LOC112440785,0.0
TRPS1,7.394593
EIF3H,305.949036
AARD,0.322633
MED30,35.641636
UTP23,18.917665
RAD21,285.759766
LOC103786912,0.227364
SLC30A8,0.335904
LOC134730835,0.0
LOC100984483,1.408432
EXT1,47.006508
TNFRSF11B,15.396003
LOC112440815,0.0
LOC130541771,0.0
COLEC10,1.414486
SAMD12,16.877977
MAL2,34.887554
LOC130541772,0.0
CCN3,6.399471
ENPP2,62.136208
DEPTOR,2.366613
LOC117981498,0.0
TAF2,29.140539
LOC117981496,0.1652
DSCC1,1.312108
LOC134730944,0.0
HAS2,9.990094
LOC103786421,0.916808
SNTB1,11.583048
LOC117981501,0.894117
ZHX2,20.684319
COL14A1,40.174126
MRPL13,67.776459
MTBP,2.072234
DERL1,61.367786
TBC1D31,4.938262
TRNAM-CAU-20,0.0
FAM83A,0.0
C7H8orf76,32.362175
ZHX1,35.212006
LOC112440725,0.02872
LOC112440778,0.0
NTAQ1,39.655582
ATAD2,10.561749
LOC112440734,0.0
FBXO32,24.809834
LOC112440704,0.0
FER1L6,0.151436
LOC100981318,0.0
LOC129392971,0.294438
TMEM65,35.614967
FAM91A1,34.680664
KLHL38,0.053994
ANXA13,0.145072
LOC134731003,0.0
ZNF572,2.58632
SQLE,104.711403
TRMT12,12.724061
RNF139,54.794292
TATDN1,30.036924
NDUFB9,175.119232
MTSS1,64.549248
TRIB1,18.235727
LOC134731005,0.0
LOC134730945,0.0
WASHC5,36.676952
NSMCE2,26.612238
LOC100992207,5.657843
LRATD2,49.732498
LOC130541778,0.0
LOC134730854,36.415569
LOC130541777,0.0
POU5F1B,1.399089
MYC,68.328934
LOC134731006,0.137188
GSDMC,0.0
LOC100971826,3.992216
LOC112440793,0.0
ADCY8,2.303267
LOC134731008,0.0
LOC134731007,0.0
LOC129398646,0.240617
LOC112440754,0.0
EFR3A,19.528744
TMEM71,1.059918
DNAAF11,7.054292
CYRIB,134.195663
LOC112440761,0.0
LOC117981507,0.0
LOC112440750,0.0
ASAP1,28.199842
LOC112440715,0.0
LOC112440769,0.0
OC90,0.802046
HHLA1,0.181507
KCNQ3,17.384998
LOC129398647,0.0
PHF20L1,37.170982
TG,0.276392
SLA,10.49057
CCN4,13.110941
NDRG1,23.974016
LOC117981510,0.426135
ST3GAL1,23.135651
ZFAT,2.270155
LOC100973342,0.0
LOC130541781,0.0
LOC117981517,0.120718
KHDRBS3,56.753029
KCNK9,2.912107
FAM135B,4.911038
COL22A1,8.945744
CHRAC1,20.929338
AGO2,12.0332
TRAPPC9,45.189713
LOC134731010,0.12279
LOC134731011,0.0
GPR20,0.03817
DENND3,4.128693
SLC45A4,6.376261
PTP4A3,26.166843
LOC100987797,0.463621
LOC112440774,0.46095
PTK2,85.608444
MIR151,0.0
rna-NR_163087.1,0.0
LOC134731012,121.117592
TSNARE1,12.714793
LOC117981531,0.0
LOC117981530,0.11602
ARC,1.120366
ADGRB1,19.600025
SLURP2,0.16978
JRK,11.833616
LY6K,0.0
LOC103786232,1.213819
THEM6,13.674769
LOC117981535,0.343506
LYNX1,7.638313
GML,0.0
LOC134730948,0.0
LOC117981537,0.223025
LY6E,67.804146
LOC129398656,2.530099
LOC100980434,9.257633
LOC129398654,0.627745
GPIHBP1,0.0
LY6H,421.45047
LOC117981540,1.097292
MAFA,0.557734
GSDMD,0.623989
MROH6,0.496116
LOC129398658,0.041542
ZC3H3,17.745605
ZFP41,13.025552
GLI4,14.564467
LOC103786228,3.624865
ZNF696,9.35605
TOP1MT,13.838172
LOC112440727,0.0
RHPN1,32.440712
LOC129398657,2.391111
GFUS,30.040787
NAPRT,2.184294
EEF1D,182.663925
TIGD5,11.65998
PYCR3,13.909677
ZNF623,16.989376
LOC112440749,0.36812
LOC106635083,0.077135
ZNF707,9.696702
CCDC166,0.280171
MAPK15,8.610456
FAM83H,3.608464
LOC117981545,2.047038
LOC106635082,0.309814
SCRIB,45.754848
EPPK1,0.596821
PUF60,198.830597
NRBP2,48.960373
LOC129398482,0.0
SPATC1,0.0
LOC129398478,0.175052
OPLAH,2.291569
PLEC,42.591503
PARP10,2.687635
GRINA,189.442551
HGH1,24.748394
LOC134730837,2.788007
LOC129398484,7.427525
EXOSC4,9.224114
GPAA1,88.717957
LOC100995886,127.708183
SHARPIN,80.213509
MAF1,81.421913
WDR97,2.165543
TMEM249,2.207393
FBXL6,18.698587
SLC52A2,27.622307
SLC39A4,0.0
MROH1,13.458863
BOP1,43.144627
SCX,2.897203
HSF1,59.292564
LOC130541720,4.877042
DGAT1,11.528584
SCRT1,12.938671
ADCK5,2.989516
CPSF1,46.088322
VPS28,215.827179
TONSL,12.879902
ZFTRAF1,28.954569
TMEM276,39.122139
KIFC2,68.341614
FOXH1,0.401537
PPP1R16A,40.676468
GPT,1.027146
LOC100992317,5.381309
ZNF251,23.586338
ZNF34,13.696878
MFSD3,32.144863
RECQL4,9.605292
LRRC14,18.655552
LRRC24,21.307848
C7H8orf82,16.931244
LOC134731014,0.648288
ARHGAP39,23.215895
ZNF16,10.117312
LOC117977982,6.154394
LOC117981552,1.277351
LOC134730838,0.031687
C7H8orf33,101.09993
RPL8,1552.33374
ZNF517,6.253707
LOC134730844,0.878221
LOC134730843,1.909641
LOC100983651,17.035963
COMMD5,1.135195
ZNF250,14.058388
LOC134730841,2.342036
LOC134730842,2.445848
LOC129397842,3.460835
LOC129397839,0.198967
LOC129397840,0.039138
LOC129398384,0.956513
LOC134730839,5.308279
LOC100968559,0.0
LOC117977909,10.165162
LOC129393156,11.864535
LOC129393157,11.54602
LOC129393158,15.300923
LOC129393159,9.842788
LOC129393160,8.129705
LOC129393161,9.53837
LOC129393162,9.252259
LOC129393163,7.977764
LOC129393164,7.905396
LOC129393165,7.594574
LOC129393166,8.259622
LOC129393167,7.753774
LOC134731079,7.390519
TRIM52,14.956329
LOC117974469,47.692066
TUBB8,3.893255
LOC117974472,11.611515
ZMYND11,132.902191
LOC134731080,1.171506
DIP2C,36.394417
LOC134731077,0.077426
DIP2C-AS1,0.0
LOC134731081,0.200804
LARP4B,32.455296
LOC134731083,0.0
GTPBP4,20.24773
IDI2,2.428255
LOC100976533,0.980292
IDI1,75.435631
WDR37,17.275839
ADARB2,3.61472
LOC129393169,0.023518
LOC117974478,0.01537
LOC130540511,0.0
PFKP,89.194984
LOC129393170,1.094545
LOC129393171,0.520434
LOC117974479,0.0
PITRM1,35.573563
KLF6,31.891893
LOC103783188,25.97658
AKR1E2,0.059885
LOC100971300,0.0
LOC100986729,13.111267
AKR1C4,0.0
LOC100988315,0.0
UCN3,0.0
AKR1C3,5.844439
LOC112441071,0.628441
LOC129393174,0.170071
LOC100987632,2.955455
CALML3,0.004511
TUBAL3,0.215912
NET1,57.742069
ASB13,10.501239
IL2RA,0.001805
LOC112441078,0.0
RBM17,85.147331
LOC117974487,0.070288
LOC129393176,0.0
LOC129393177,0.133715
LOC134731085,0.094299
TASOR2,23.156136
GDI2,153.818253
TRNAV-UAC-2,0.0
ANKRD16,11.282023
FBH1,41.01828
IL15RA,0.073842
PRKCQ,1.334076
LOC100975739,0.215847
LOC129393178,0.0
LOC112441042,0.0
PFKFB3,35.908871
LOC117974491,0.044205
SFMBT2,8.731592
LOC134731060,0.0
ITIH5,35.58271
LOC130540503,0.543107
GATA3,1.501773
LOC103783192,0.0
LOC117974495,0.0
TAF3,10.875733
ITIH2,0.202088
KIN,14.76103
ATP5F1C,318.063751
LOC130540510,0.0
LOC117974497,0.073917
LOC100977090,0.021518
LOC117974493,0.087221
LOC129393180,0.071466
ECHDC3,7.2306
PROSER2,4.448603
USP6NL,11.070656
LOC117974500,0.315573
UPF2,23.905094
LOC112441055,0.569075
LOC103783194,0.445954
CELF2,74.859322
LOC117974494,0.0
LOC103783195,0.0
LOC134731125,0.036
LOC100975291,1.141102
DHTKD1,17.641756
LOC117974797,0.0
SEC61A2,68.109138
LOC112441095,0.0
NUDT5,78.749176
CDC123,128.497757
CAMK1D,24.342106
UCMA,0.003459
MCM10,3.755632
PHYH,22.219999
LOC129393182,0.187994
CCDC3,12.361957
LOC134731088,0.060323
LOC134731087,0.40932
OPTN,72.643524
LOC117974507,0.317105
LOC134731089,0.058267
SEPHS1,66.967651
BEND7,16.230114
FAM107B,99.745575
CDNF,2.857787
HSPA14,25.9718
MSANTD7,14.544518
MEIG1,13.303549
